Ping_ID,Shipment_ID,Waypoint_Seq,Recorded_At,Vehicle_Speed_KMH,Instantaneous_Temp_C,Ambient_Temp_C,Compressor_Power_KW,Door_State
PING-29402,SHP-1294,2,2026-03-25 18:58:00,50,-19.61,28.46,2.4,CLOSED
PING-29403,SHP-1294,3,2026-03-25 19:46:00,0,-15.25,27.85,4.8,OPEN
PING-29404,SHP-1294,4,2026-03-25 20:23:00,58,-16.45,26.75,2.4,CLOSED
PING-29405,SHP-1294,5,2026-03-25 21:18:00,69,-17.65,25.93,2.4,CLOSED
PING-29406,SHP-1294,6,2026-03-25 22:09:00,64,-18.85,24.59,2.4,CLOSED
PING-29407,SHP-1294,7,2026-03-25 22:49:00,0,-16.16,24.98,4.8,OPEN
PING-29408,SHP-1294,8,2026-03-25 23:27:00,46,-17.36,28.7,2.4,CLOSED
PING-29409,SHP-1294,9,2026-03-26 00:09:00,54,-18.56,25.03,2.4,CLOSED
PING-29410,SHP-1294,10,2026-03-26 00:55:00,61,-19.76,25.05,2.4,CLOSED
PING-29501,SHP-1295,1,2026-03-25 20:00:00,71,2.65,37.98,2.4,CLOSED
PING-29502,SHP-1295,2,2026-03-25 20:54:00,57,2.65,39.19,2.4,CLOSED
PING-29503,SHP-1295,3,2026-03-25 21:51:00,60,2.54,36.62,2.4,CLOSED
PING-29504,SHP-1295,4,2026-03-25 22:30:00,51,2.71,39.72,2.4,CLOSED
PING-29505,SHP-1295,5,2026-03-25 23:15:00,51,3.01,35.87,2.4,CLOSED
PING-29506,SHP-1295,6,2026-03-25 23:51:00,59,3.21,35.38,2.4,CLOSED
PING-29507,SHP-1295,7,2026-03-26 00:47:00,71,3.44,36.73,2.4,CLOSED
PING-29508,SHP-1295,8,2026-03-26 01:31:00,61,3.59,36.21,2.4,CLOSED
PING-29601,SHP-1296,1,2026-03-25 22:00:00,76,-20.37,40.45,2.4,CLOSED
PING-29602,SHP-1296,2,2026-03-25 22:44:00,50,-20.25,40.25,2.4,CLOSED
PING-29603,SHP-1296,3,2026-03-25 23:26:00,0,-16.89,39.15,4.8,OPEN
PING-29604,SHP-1296,4,2026-03-26 00:14:00,73,-18.09,41.08,2.4,CLOSED
PING-29605,SHP-1296,5,2026-03-26 01:06:00,47,-19.29,40.72,2.4,CLOSED
PING-29606,SHP-1296,6,2026-03-26 01:43:00,54,-19.23,39.83,2.4,CLOSED
PING-29607,SHP-1296,7,2026-03-26 02:19:00,0,-16.62,41.04,4.8,OPEN
PING-29608,SHP-1296,8,2026-03-26 03:08:00,47,-17.82,41.83,2.4,CLOSED
PING-29609,SHP-1296,9,2026-03-26 03:55:00,62,-19.02,42.83,2.4,CLOSED
PING-29610,SHP-1296,10,2026-03-26 04:38:00,63,-19.22,43.45,2.4,CLOSED
PING-29701,SHP-1297,1,2026-03-26 00:00:00,63,2.29,33.42,2.4,CLOSED
PING-29702,SHP-1297,2,2026-03-26 00:53:00,64,2.07,32.51,2.4,CLOSED
PING-29703,SHP-1297,3,2026-03-26 01:28:00,74,2.28,33.49,2.4,CLOSED
PING-29704,SHP-1297,4,2026-03-26 02:23:00,65,2.43,32.54,2.4,CLOSED
PING-29705,SHP-1297,5,2026-03-26 03:18:00,55,2.53,30.88,2.4,CLOSED
PING-29706,SHP-1297,6,2026-03-26 04:15:00,68,2.24,34.06,2.4,CLOSED
PING-29707,SHP-1297,7,2026-03-26 05:07:00,67,2.54,29.0,2.4,CLOSED
PING-29708,SHP-1297,8,2026-03-26 06:02:00,59,2.41,30.53,2.4,CLOSED
PING-29709,SHP-1297,9,2026-03-26 06:43:00,57,2.37,32.29,2.4,CLOSED
PING-29710,SHP-1297,10,2026-03-26 07:38:00,52,2.25,32.48,2.4,CLOSED
PING-29801,SHP-1298,1,2026-03-26 02:00:00,45,-19.9,29.53,2.4,CLOSED
PING-29802,SHP-1298,2,2026-03-26 02:52:00,47,-19.8,26.95,2.4,CLOSED
PING-29803,SHP-1298,3,2026-03-26 03:50:00,0,-15.76,26.53,4.8,OPEN
PING-29804,SHP-1298,4,2026-03-26 04:28:00,59,-16.96,26.92,2.4,CLOSED
PING-29805,SHP-1298,5,2026-03-26 05:20:00,76,-18.16,26.96,2.4,CLOSED
PING-29806,SHP-1298,6,2026-03-26 05:56:00,74,-19.36,25.17,2.4,CLOSED
PING-29807,SHP-1298,7,2026-03-26 06:54:00,0,-15.83,30.14,4.8,OPEN
PING-29808,SHP-1298,8,2026-03-26 07:33:00,46,-17.03,27.65,2.4,CLOSED
PING-29809,SHP-1298,9,2026-03-26 08:19:00,55,-18.23,30.23,2.4,CLOSED
PING-29810,SHP-1298,10,2026-03-26 09:14:00,66,-19.43,25.86,2.4,CLOSED
PING-29901,SHP-1299,1,2026-03-26 04:00:00,60,2.05,28.31,2.4,CLOSED
PING-29902,SHP-1299,2,2026-03-26 04:38:00,76,2.27,27.71,2.4,CLOSED
PING-29903,SHP-1299,3,2026-03-26 05:21:00,47,2.54,30.82,2.4,CLOSED
PING-29904,SHP-1299,4,2026-03-26 06:20:00,60,2.83,28.18,2.4,CLOSED
PING-29905,SHP-1299,5,2026-03-26 07:00:00,75,3.06,30.62,2.4,CLOSED
PING-29906,SHP-1299,6,2026-03-26 07:54:00,66,3.2,31.83,2.4,CLOSED
PING-29907,SHP-1299,7,2026-03-26 08:46:00,52,3.22,31.37,2.4,CLOSED
PING-29908,SHP-1299,8,2026-03-26 09:32:00,71,3.1,31.11,2.4,CLOSED
PING-29909,SHP-1299,9,2026-03-26 10:30:00,66,2.9,28.62,2.4,CLOSED
PING-29910,SHP-1299,10,2026-03-26 11:27:00,66,2.66,31.63,2.4,CLOSED
PING-30001,SHP-1300,1,2026-03-26 06:00:00,59,-19.62,31.77,2.4,CLOSED
PING-30002,SHP-1300,2,2026-03-26 06:56:00,57,-19.66,31.98,2.4,CLOSED
PING-30003,SHP-1300,3,2026-03-26 07:48:00,0,-15.45,31.23,4.8,OPEN
PING-30004,SHP-1300,4,2026-03-26 08:38:00,48,-16.65,28.45,2.4,CLOSED
PING-30005,SHP-1300,5,2026-03-26 09:37:00,55,-17.85,27.36,2.4,CLOSED
PING-30006,SHP-1300,6,2026-03-26 10:29:00,69,-19.05,28.42,2.4,CLOSED
PING-30007,SHP-1300,7,2026-03-26 11:11:00,0,-16.03,26.97,4.8,OPEN
PING-30008,SHP-1300,8,2026-03-26 12:05:00,55,-17.23,31.55,2.4,CLOSED
PING-30009,SHP-1300,9,2026-03-26 13:00:00,66,-18.43,28.64,2.4,CLOSED
PING-30010,SHP-1300,10,2026-03-26 13:47:00,59,-19.63,28.71,2.4,CLOSED
PING-30011,SHP-1300,11,2026-03-26 14:43:00,72,-19.64,27.43,2.4,CLOSED
PING-30012,SHP-1300,12,2026-03-26 15:21:00,64,-19.35,29.65,2.4,CLOSED
PING-30101,SHP-1301,1,2026-03-26 08:00:00,63,3.79,32.79,2.4,CLOSED
PING-30102,SHP-1301,2,2026-03-26 08:53:00,56,4.0,30.57,2.4,CLOSED
PING-30103,SHP-1301,3,2026-03-26 09:43:00,63,3.89,28.82,2.4,CLOSED
PING-30104,SHP-1301,4,2026-03-26 10:21:00,69,3.81,32.56,2.4,CLOSED
PING-30105,SHP-1301,5,2026-03-26 11:07:00,48,3.9,32.49,2.4,CLOSED
PING-30106,SHP-1301,6,2026-03-26 11:56:00,71,4.07,28.93,2.4,CLOSED
PING-30107,SHP-1301,7,2026-03-26 12:44:00,47,4.35,31.28,2.4,CLOSED
PING-30108,SHP-1301,8,2026-03-26 13:43:00,73,4.23,32.66,2.4,CLOSED
PING-30109,SHP-1301,9,2026-03-26 14:36:00,56,4.07,27.72,2.4,CLOSED
PING-30110,SHP-1301,10,2026-03-26 15:31:00,65,4.28,29.46,2.4,CLOSED
PING-30201,SHP-1302,1,2026-03-26 10:00:00,68,2.41,37.21,2.4,CLOSED
PING-30202,SHP-1302,2,2026-03-26 10:43:00,73,2.45,37.56,2.4,CLOSED
PING-30203,SHP-1302,3,2026-03-26 11:19:00,51,2.37,40.61,2.4,CLOSED
PING-30204,SHP-1302,4,2026-03-26 12:11:00,54,2.1,35.72,2.4,CLOSED
PING-30205,SHP-1302,5,2026-03-26 13:06:00,48,2.34,37.86,2.4,CLOSED
PING-30206,SHP-1302,6,2026-03-26 14:04:00,54,2.13,37.11,2.4,CLOSED
PING-30207,SHP-1302,7,2026-03-26 14:39:00,76,1.85,38.58,2.4,CLOSED
PING-30208,SHP-1302,8,2026-03-26 15:21:00,68,1.78,37.46,2.4,CLOSED
PING-30301,SHP-1303,1,2026-03-26 12:00:00,70,3.33,43.52,2.4,CLOSED
PING-30302,SHP-1303,2,2026-03-26 12:59:00,60,3.42,40.62,2.4,CLOSED
PING-30303,SHP-1303,3,2026-03-26 13:39:00,0,5.77,41.19,4.8,OPEN
PING-30304,SHP-1303,4,2026-03-26 14:38:00,45,4.57,40.02,2.4,CLOSED
PING-30305,SHP-1303,5,2026-03-26 15:17:00,68,3.37,40.88,2.4,CLOSED
PING-30306,SHP-1303,6,2026-03-26 16:03:00,58,3.16,39.51,2.4,CLOSED
PING-30307,SHP-1303,7,2026-03-26 16:51:00,0,5.21,43.29,4.8,OPEN
PING-30308,SHP-1303,8,2026-03-26 17:40:00,68,4.01,41.24,2.4,CLOSED
PING-30309,SHP-1303,9,2026-03-26 18:24:00,62,3.77,41.77,2.4,CLOSED
PING-30310,SHP-1303,10,2026-03-26 19:10:00,72,3.91,43.07,2.4,CLOSED
PING-30401,SHP-1304,1,2026-03-26 14:00:00,70,4.34,34.25,2.4,CLOSED
PING-30402,SHP-1304,2,2026-03-26 14:40:00,70,4.28,35.84,2.4,CLOSED
PING-30403,SHP-1304,3,2026-03-26 15:16:00,0,7.47,32.32,4.8,OPEN
PING-30404,SHP-1304,4,2026-03-26 15:56:00,61,6.27,33.93,2.4,CLOSED
PING-30405,SHP-1304,5,2026-03-26 16:31:00,70,5.07,35.11,2.4,CLOSED
PING-30406,SHP-1304,6,2026-03-26 17:30:00,50,3.87,33.87,2.4,CLOSED
PING-30407,SHP-1304,7,2026-03-26 18:15:00,0,6.54,33.71,4.8,OPEN
PING-30408,SHP-1304,8,2026-03-26 19:09:00,45,5.34,35.93,2.4,CLOSED
PING-30501,SHP-1305,1,2026-03-26 16:00:00,69,3.0,40.28,2.4,CLOSED
PING-30502,SHP-1305,2,2026-03-26 16:37:00,53,2.86,40.56,2.4,CLOSED
PING-30503,SHP-1305,3,2026-03-26 17:23:00,0,5.79,40.61,4.8,OPEN
PING-30504,SHP-1305,4,2026-03-26 18:22:00,54,4.59,41.26,2.4,CLOSED
PING-30505,SHP-1305,5,2026-03-26 19:02:00,60,3.39,38.98,2.4,CLOSED
PING-30506,SHP-1305,6,2026-03-26 19:50:00,46,3.25,42.36,2.4,CLOSED
PING-30507,SHP-1305,7,2026-03-26 20:28:00,0,6.01,40.5,4.8,OPEN
PING-30508,SHP-1305,8,2026-03-26 21:13:00,68,4.81,41.16,2.4,CLOSED
PING-30509,SHP-1305,9,2026-03-26 21:55:00,46,3.61,42.1,2.4,CLOSED
PING-30510,SHP-1305,10,2026-03-26 22:38:00,74,2.41,40.05,2.4,CLOSED
PING-30511,SHP-1305,11,2026-03-26 23:30:00,66,2.67,40.15,2.4,CLOSED
PING-30512,SHP-1305,12,2026-03-27 00:19:00,64,2.7,38.69,2.4,CLOSED
PING-30601,SHP-1306,1,2026-03-26 18:00:00,67,3.48,34.85,2.4,CLOSED
PING-30602,SHP-1306,2,2026-03-26 18:44:00,63,3.44,34.28,2.4,CLOSED
PING-30603,SHP-1306,3,2026-03-26 19:35:00,0,5.71,34.54,4.8,OPEN
PING-30604,SHP-1306,4,2026-03-26 20:21:00,60,4.51,34.15,2.4,CLOSED
PING-30605,SHP-1306,5,2026-03-26 21:18:00,72,3.31,35.03,2.4,CLOSED
PING-30606,SHP-1306,6,2026-03-26 22:10:00,69,3.04,34.24,2.4,CLOSED
PING-30607,SHP-1306,7,2026-03-26 22:52:00,0,5.2,31.98,4.8,OPEN
PING-30608,SHP-1306,8,2026-03-26 23:28:00,50,4.0,31.74,2.4,CLOSED
PING-30609,SHP-1306,9,2026-03-27 00:21:00,57,3.85,36.09,2.4,CLOSED
PING-30610,SHP-1306,10,2026-03-27 00:58:00,66,4.05,33.45,2.4,CLOSED
PING-30611,SHP-1306,11,2026-03-27 01:35:00,56,3.8,32.34,2.4,CLOSED
PING-30612,SHP-1306,12,2026-03-27 02:16:00,64,3.53,32.37,2.4,CLOSED
PING-30701,SHP-1307,1,2026-03-26 20:00:00,61,3.51,37.96,2.4,CLOSED
PING-30702,SHP-1307,2,2026-03-26 20:46:00,56,3.36,38.24,2.4,CLOSED
PING-30703,SHP-1307,3,2026-03-26 21:26:00,75,3.11,40.27,2.4,CLOSED
PING-30704,SHP-1307,4,2026-03-26 22:10:00,65,3.13,42.42,2.4,CLOSED
PING-30705,SHP-1307,5,2026-03-26 22:49:00,77,3.01,39.39,2.4,CLOSED
PING-30706,SHP-1307,6,2026-03-26 23:24:00,45,2.8,42.79,2.4,CLOSED
PING-30707,SHP-1307,7,2026-03-27 00:05:00,77,3.05,40.65,2.4,CLOSED
PING-30708,SHP-1307,8,2026-03-27 00:40:00,60,2.8,39.58,2.4,CLOSED
PING-30709,SHP-1307,9,2026-03-27 01:30:00,75,2.76,40.29,2.4,CLOSED
PING-30710,SHP-1307,10,2026-03-27 02:22:00,49,3.0,38.61,2.4,CLOSED
PING-30801,SHP-1308,1,2026-03-26 22:00:00,77,3.15,32.2,2.4,CLOSED
PING-30802,SHP-1308,2,2026-03-26 22:54:00,60,3.05,32.32,2.4,CLOSED
PING-30803,SHP-1308,3,2026-03-26 23:37:00,0,4.91,32.16,4.8,OPEN
PING-30804,SHP-1308,4,2026-03-27 00:34:00,67,3.71,30.98,2.4,CLOSED
PING-30805,SHP-1308,5,2026-03-27 01:23:00,68,3.95,31.0,2.4,CLOSED
PING-30806,SHP-1308,6,2026-03-27 02:19:00,59,3.83,33.07,2.4,CLOSED
PING-30807,SHP-1308,7,2026-03-27 03:15:00,0,8.05,35.29,4.8,OPEN
PING-30808,SHP-1308,8,2026-03-27 03:50:00,75,6.85,30.48,2.4,CLOSED
PING-30809,SHP-1308,9,2026-03-27 04:31:00,61,5.65,32.82,2.4,CLOSED
PING-30810,SHP-1308,10,2026-03-27 05:21:00,60,4.45,35.32,2.4,CLOSED
PING-30811,SHP-1308,11,2026-03-27 06:02:00,75,4.31,30.6,2.4,CLOSED
PING-30812,SHP-1308,12,2026-03-27 06:52:00,61,4.42,34.0,2.4,CLOSED
PING-30901,SHP-1309,1,2026-03-27 00:00:00,68,-19.5,39.85,2.4,CLOSED
PING-30902,SHP-1309,2,2026-03-27 00:50:00,58,-19.41,41.27,2.4,CLOSED
PING-30903,SHP-1309,3,2026-03-27 01:42:00,54,-19.14,39.91,2.4,CLOSED
PING-30904,SHP-1309,4,2026-03-27 02:32:00,64,-19.36,39.05,2.4,CLOSED
PING-30905,SHP-1309,5,2026-03-27 03:19:00,47,-19.29,39.7,2.4,CLOSED
PING-30906,SHP-1309,6,2026-03-27 04:02:00,67,-19.37,41.47,2.4,CLOSED
PING-30907,SHP-1309,7,2026-03-27 04:46:00,45,-19.4,42.8,2.4,CLOSED
PING-30908,SHP-1309,8,2026-03-27 05:22:00,62,-19.2,41.46,2.4,CLOSED
PING-31001,SHP-1310,1,2026-03-27 02:00:00,48,-20.08,28.18,2.4,CLOSED
PING-31002,SHP-1310,2,2026-03-27 02:43:00,66,-20.22,27.22,2.4,CLOSED
PING-31003,SHP-1310,3,2026-03-27 03:27:00,53,-20.14,28.52,2.4,CLOSED
PING-31004,SHP-1310,4,2026-03-27 04:07:00,70,-20.34,28.04,2.4,CLOSED
PING-31005,SHP-1310,5,2026-03-27 04:46:00,72,-20.57,28.42,2.4,CLOSED
PING-31006,SHP-1310,6,2026-03-27 05:29:00,49,-20.48,26.94,2.4,CLOSED
PING-31007,SHP-1310,7,2026-03-27 06:04:00,47,-20.55,26.76,2.4,CLOSED
PING-31008,SHP-1310,8,2026-03-27 06:49:00,46,-20.58,26.14,2.4,CLOSED
PING-31009,SHP-1310,9,2026-03-27 07:42:00,68,-20.66,26.18,2.4,CLOSED
PING-31010,SHP-1310,10,2026-03-27 08:27:00,76,-20.62,24.75,2.4,CLOSED
PING-31011,SHP-1310,11,2026-03-27 09:02:00,76,-20.56,29.59,2.4,CLOSED
PING-31012,SHP-1310,12,2026-03-27 09:49:00,66,-20.58,27.21,2.4,CLOSED
PING-31101,SHP-1311,1,2026-03-27 04:00:00,51,-19.74,34.69,2.4,CLOSED
PING-31102,SHP-1311,2,2026-03-27 04:36:00,47,-19.49,35.82,2.4,CLOSED
PING-31103,SHP-1311,3,2026-03-27 05:23:00,0,-16.52,36.14,4.8,OPEN
PING-31104,SHP-1311,4,2026-03-27 06:22:00,66,-17.72,31.49,2.4,CLOSED
PING-31105,SHP-1311,5,2026-03-27 07:09:00,62,-18.92,33.62,2.4,CLOSED
PING-31106,SHP-1311,6,2026-03-27 07:58:00,45,-20.12,34.7,2.4,CLOSED
PING-31107,SHP-1311,7,2026-03-27 08:50:00,0,-18.02,33.93,4.8,OPEN
PING-31108,SHP-1311,8,2026-03-27 09:39:00,67,-19.22,31.26,2.4,CLOSED
PING-31201,SHP-1312,1,2026-03-27 06:00:00,73,3.82,41.98,2.4,CLOSED
PING-31202,SHP-1312,2,2026-03-27 06:37:00,70,3.75,39.96,2.4,CLOSED
PING-31203,SHP-1312,3,2026-03-27 07:36:00,45,3.89,42.5,2.4,CLOSED
PING-31204,SHP-1312,4,2026-03-27 08:13:00,69,3.67,42.42,2.4,CLOSED
PING-31205,SHP-1312,5,2026-03-27 09:01:00,56,3.54,39.55,2.4,CLOSED
PING-31206,SHP-1312,6,2026-03-27 09:44:00,65,3.39,42.61,2.4,CLOSED
PING-31207,SHP-1312,7,2026-03-27 10:26:00,72,3.2,41.74,2.4,CLOSED
PING-31208,SHP-1312,8,2026-03-27 11:24:00,49,3.0,40.64,2.4,CLOSED
PING-31209,SHP-1312,9,2026-03-27 12:14:00,64,2.99,38.65,2.4,CLOSED
PING-31210,SHP-1312,10,2026-03-27 13:00:00,59,3.08,41.4,2.4,CLOSED
PING-31301,SHP-1313,1,2026-03-27 08:00:00,45,3.47,41.22,2.4,CLOSED
PING-31302,SHP-1313,2,2026-03-27 08:53:00,72,3.67,40.14,2.4,CLOSED
PING-31303,SHP-1313,3,2026-03-27 09:47:00,0,6.75,42.25,4.8,OPEN
PING-31304,SHP-1313,4,2026-03-27 10:26:00,75,5.55,38.44,2.4,CLOSED
PING-31305,SHP-1313,5,2026-03-27 11:03:00,59,4.35,40.4,2.4,CLOSED
PING-31306,SHP-1313,6,2026-03-27 11:43:00,71,4.38,38.43,2.4,CLOSED
PING-31307,SHP-1313,7,2026-03-27 12:32:00,0,7.06,39.93,4.8,OPEN
PING-31308,SHP-1313,8,2026-03-27 13:23:00,56,5.86,42.49,2.4,CLOSED
PING-31401,SHP-1314,1,2026-03-27 10:00:00,51,2.84,41.03,2.4,CLOSED
PING-31402,SHP-1314,2,2026-03-27 10:42:00,74,2.7,38.03,2.4,CLOSED
PING-31403,SHP-1314,3,2026-03-27 11:18:00,0,5.2,40.48,4.8,OPEN
PING-31404,SHP-1314,4,2026-03-27 11:56:00,60,4.0,40.59,2.4,CLOSED
PING-31405,SHP-1314,5,2026-03-27 12:52:00,52,2.8,41.64,2.4,CLOSED
PING-31406,SHP-1314,6,2026-03-27 13:32:00,59,2.91,37.77,2.4,CLOSED
PING-31407,SHP-1314,7,2026-03-27 14:24:00,0,5.28,38.11,4.8,OPEN
PING-31408,SHP-1314,8,2026-03-27 15:07:00,66,4.08,38.43,2.4,CLOSED
PING-31409,SHP-1314,9,2026-03-27 15:46:00,45,2.88,39.73,2.4,CLOSED
PING-31410,SHP-1314,10,2026-03-27 16:31:00,46,2.72,39.5,2.4,CLOSED
PING-31501,SHP-1315,1,2026-03-27 12:00:00,50,2.8,38.85,2.4,CLOSED
PING-31502,SHP-1315,2,2026-03-27 12:38:00,47,2.98,37.69,2.4,CLOSED
PING-31503,SHP-1315,3,2026-03-27 13:20:00,58,2.99,37.49,2.4,CLOSED
PING-31504,SHP-1315,4,2026-03-27 14:18:00,54,3.26,41.26,2.4,CLOSED
PING-31505,SHP-1315,5,2026-03-27 15:07:00,53,3.1,39.94,2.4,CLOSED
PING-31506,SHP-1315,6,2026-03-27 15:52:00,71,2.97,39.89,2.4,CLOSED
PING-31507,SHP-1315,7,2026-03-27 16:43:00,62,2.78,38.99,2.4,CLOSED
PING-31508,SHP-1315,8,2026-03-27 17:31:00,70,2.95,39.19,2.4,CLOSED
PING-31509,SHP-1315,9,2026-03-27 18:23:00,65,3.21,38.06,2.4,CLOSED
PING-31510,SHP-1315,10,2026-03-27 19:14:00,73,2.97,40.08,2.4,CLOSED
PING-31601,SHP-1316,1,2026-03-27 14:00:00,73,2.93,34.12,2.4,CLOSED
PING-31602,SHP-1316,2,2026-03-27 14:41:00,55,2.82,33.42,2.4,CLOSED
PING-31603,SHP-1316,3,2026-03-27 15:17:00,49,2.81,34.37,2.4,CLOSED
PING-31604,SHP-1316,4,2026-03-27 16:01:00,45,2.83,30.18,2.4,CLOSED
PING-31605,SHP-1316,5,2026-03-27 16:52:00,68,2.99,33.91,2.4,CLOSED
PING-31606,SHP-1316,6,2026-03-27 17:29:00,50,3.11,30.4,2.4,CLOSED
PING-31607,SHP-1316,7,2026-03-27 18:22:00,68,3.34,34.29,2.4,CLOSED
PING-31608,SHP-1316,8,2026-03-27 19:21:00,76,3.12,33.17,2.4,CLOSED
PING-31609,SHP-1316,9,2026-03-27 20:16:00,63,3.21,33.73,2.4,CLOSED
PING-31610,SHP-1316,10,2026-03-27 20:59:00,48,3.46,31.61,2.4,CLOSED
PING-31611,SHP-1316,11,2026-03-27 21:34:00,52,3.32,30.13,2.4,CLOSED
PING-31612,SHP-1316,12,2026-03-27 22:21:00,47,3.3,31.3,2.4,CLOSED
PING-31701,SHP-1317,1,2026-03-27 16:00:00,47,3.0,37.41,2.4,CLOSED
PING-31702,SHP-1317,2,2026-03-27 16:49:00,68,2.92,39.32,2.4,CLOSED
PING-31703,SHP-1317,3,2026-03-27 17:41:00,0,7.16,36.55,4.8,OPEN
PING-31704,SHP-1317,4,2026-03-27 18:20:00,65,5.96,38.51,2.4,CLOSED
PING-31705,SHP-1317,5,2026-03-27 19:07:00,45,4.76,38.29,2.4,CLOSED
PING-31706,SHP-1317,6,2026-03-27 20:05:00,56,3.56,40.56,2.4,CLOSED
PING-31707,SHP-1317,7,2026-03-27 20:48:00,0,5.72,37.43,4.8,OPEN
PING-31708,SHP-1317,8,2026-03-27 21:35:00,65,4.52,38.02,2.4,CLOSED
PING-31709,SHP-1317,9,2026-03-27 22:23:00,45,3.32,36.63,2.4,CLOSED
PING-31710,SHP-1317,10,2026-03-27 23:05:00,54,3.61,40.17,2.4,CLOSED
PING-31711,SHP-1317,11,2026-03-27 23:47:00,53,3.37,36.74,2.4,CLOSED
PING-31712,SHP-1317,12,2026-03-28 00:46:00,75,3.47,39.83,2.4,CLOSED
PING-31801,SHP-1318,1,2026-03-27 18:00:00,71,2.63,32.56,2.4,CLOSED
PING-31802,SHP-1318,2,2026-03-27 18:49:00,48,2.62,32.17,2.4,CLOSED
PING-31803,SHP-1318,3,2026-03-27 19:42:00,0,4.57,28.7,4.8,OPEN
PING-31804,SHP-1318,4,2026-03-27 20:30:00,67,3.37,28.31,2.4,CLOSED
PING-31805,SHP-1318,5,2026-03-27 21:11:00,52,3.19,32.61,2.4,CLOSED
PING-31806,SHP-1318,6,2026-03-27 22:03:00,71,3.33,29.51,2.4,CLOSED
PING-31807,SHP-1318,7,2026-03-27 22:57:00,0,7.67,31.39,4.8,OPEN
PING-31808,SHP-1318,8,2026-03-27 23:42:00,68,6.47,32.5,2.4,CLOSED
PING-31809,SHP-1318,9,2026-03-28 00:20:00,53,5.27,32.61,2.4,CLOSED
PING-31810,SHP-1318,10,2026-03-28 01:18:00,60,4.07,29.61,2.4,CLOSED
PING-31901,SHP-1319,1,2026-03-27 20:00:00,49,3.71,29.32,2.4,CLOSED
PING-31902,SHP-1319,2,2026-03-27 20:44:00,48,3.78,30.81,2.4,CLOSED
PING-31903,SHP-1319,3,2026-03-27 21:29:00,0,5.99,31.87,4.8,OPEN
PING-31904,SHP-1319,4,2026-03-27 22:06:00,46,4.79,31.95,2.4,CLOSED
PING-31905,SHP-1319,5,2026-03-27 22:47:00,58,4.55,34.12,2.4,CLOSED
PING-31906,SHP-1319,6,2026-03-27 23:40:00,73,4.74,34.44,2.4,CLOSED
PING-31907,SHP-1319,7,2026-03-28 00:34:00,0,8.12,31.1,4.8,OPEN
PING-31908,SHP-1319,8,2026-03-28 01:13:00,67,6.92,34.56,2.4,CLOSED
PING-32001,SHP-1320,1,2026-03-27 22:00:00,59,1.92,34.36,2.4,CLOSED
PING-32002,SHP-1320,2,2026-03-27 22:42:00,75,1.74,29.95,2.4,CLOSED
PING-32003,SHP-1320,3,2026-03-27 23:18:00,68,1.97,31.69,2.4,CLOSED
PING-32004,SHP-1320,4,2026-03-28 00:11:00,46,2.11,33.09,2.4,CLOSED
PING-32005,SHP-1320,5,2026-03-28 01:02:00,76,2.39,31.45,2.4,CLOSED
PING-32006,SHP-1320,6,2026-03-28 01:51:00,47,2.17,31.75,2.4,CLOSED
PING-32007,SHP-1320,7,2026-03-28 02:43:00,59,2.21,33.87,2.4,CLOSED
PING-32008,SHP-1320,8,2026-03-28 03:37:00,47,2.35,33.75,2.4,CLOSED
PING-32009,SHP-1320,9,2026-03-28 04:34:00,58,2.09,34.81,2.4,CLOSED
PING-32010,SHP-1320,10,2026-03-28 05:23:00,50,2.1,32.48,2.4,CLOSED
PING-32101,SHP-1321,1,2026-03-28 00:00:00,54,3.71,32.02,2.4,CLOSED
PING-32102,SHP-1321,2,2026-03-28 00:36:00,67,3.75,32.8,2.4,CLOSED
PING-32103,SHP-1321,3,2026-03-28 01:26:00,0,5.69,31.56,4.8,OPEN
PING-32104,SHP-1321,4,2026-03-28 02:18:00,57,4.49,34.7,2.4,CLOSED
PING-32105,SHP-1321,5,2026-03-28 03:13:00,50,4.7,33.68,2.4,CLOSED
PING-32106,SHP-1321,6,2026-03-28 04:06:00,70,3.5,35.33,2.4,CLOSED
PING-32107,SHP-1321,7,2026-03-28 04:46:00,0,5.8,34.26,4.8,OPEN
PING-32108,SHP-1321,8,2026-03-28 05:39:00,55,4.6,31.59,2.4,CLOSED
PING-32109,SHP-1321,9,2026-03-28 06:31:00,54,3.4,31.92,2.4,CLOSED
PING-32110,SHP-1321,10,2026-03-28 07:09:00,64,3.29,32.98,2.4,CLOSED
PING-32111,SHP-1321,11,2026-03-28 07:44:00,54,3.05,34.64,2.4,CLOSED
PING-32112,SHP-1321,12,2026-03-28 08:21:00,48,3.09,32.17,2.4,CLOSED
PING-32201,SHP-1322,1,2026-03-28 02:00:00,58,3.41,40.76,2.4,CLOSED
PING-32202,SHP-1322,2,2026-03-28 02:54:00,67,3.52,38.12,2.4,CLOSED
PING-32203,SHP-1322,3,2026-03-28 03:37:00,68,3.25,42.54,2.4,CLOSED
PING-32204,SHP-1322,4,2026-03-28 04:18:00,60,3.0,42.01,2.4,CLOSED
PING-32205,SHP-1322,5,2026-03-28 05:06:00,77,2.73,41.86,2.4,CLOSED
PING-32206,SHP-1322,6,2026-03-28 05:44:00,59,2.98,39.35,2.4,CLOSED
PING-32207,SHP-1322,7,2026-03-28 06:30:00,66,3.18,37.63,2.4,CLOSED
PING-32208,SHP-1322,8,2026-03-28 07:28:00,69,2.97,40.8,2.4,CLOSED
